STATION,STATION_NAME,DATE,HPCP
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920715 20:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920715 21:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920720 05:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920721 22:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920722 05:00,0.29
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920722 06:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920722 10:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920722 11:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920722 13:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920722 14:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920724 15:00,0.69
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920724 16:00,0.15
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920724 17:00,0.39
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920724 18:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920725 03:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920725 16:00,0.09
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920725 17:00,0.35
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920725 18:00,0.13
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920725 19:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920728 05:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920728 06:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920729 02:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920729 03:00,0.22
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920729 04:00,0.15
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920729 05:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920729 06:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920729 18:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920729 23:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920730 00:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920730 01:00,0.22
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920730 02:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920730 03:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920730 04:00,0.09
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920730 05:00,0.07
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920730 20:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920730 21:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920801 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920802 04:00,0.14
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920802 05:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920805 02:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920805 03:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920805 07:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920805 08:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920807 06:00,0.37
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920807 07:00,0.33
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920812 08:00,0.20
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920812 09:00,0.15
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920825 15:00,0.07
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920901 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920901 19:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920901 20:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920901 21:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920901 22:00,0.12
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920901 23:00,0.20
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920902 00:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920902 01:00,0.16
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920902 02:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920905 11:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920905 12:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920905 13:00,0.16
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920905 14:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920905 17:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920905 20:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920905 23:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920906 00:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920907 07:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920907 08:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920907 09:00,0.22
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920907 10:00,0.17
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920909 07:00,0.65
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920909 08:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920909 09:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920909 10:00,0.09
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920909 11:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920914 07:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920914 08:00,0.37
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920914 09:00,0.16
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920914 10:00,0.20
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920914 11:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920914 12:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920914 17:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920914 18:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920914 19:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920914 20:00,0.39
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920914 23:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920915 00:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920915 02:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920915 03:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920915 04:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920915 05:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920915 06:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920915 07:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920915 08:00,0.10
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920915 09:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920915 11:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920916 08:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920918 00:00,0.49
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920918 01:00,0.10
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920918 02:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920920 05:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920920 06:00,0.18
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920920 12:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920920 14:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920920 15:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920926 07:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920926 08:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920926 09:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920926 10:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920926 11:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19920926 12:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921001 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921008 03:00,0.18
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921008 04:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921008 15:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921015 18:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921015 19:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921015 20:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921015 21:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921017 20:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921019 17:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921031 11:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921031 14:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921031 15:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921031 16:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921031 17:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921031 18:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921031 20:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921031 21:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921031 22:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921031 23:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 03:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 05:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 06:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 07:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 09:00,0.15
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 10:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 11:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 12:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 13:00,0.10
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 15:00,0.12
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 16:00,0.09
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 17:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 18:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 19:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 20:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 21:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921101 22:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921102 00:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921102 01:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921102 02:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921102 03:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921102 04:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921102 05:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921102 06:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921102 07:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921102 08:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921102 13:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921104 00:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921104 04:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921106 16:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921106 23:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921109 23:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921110 01:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921110 02:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921111 19:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921111 21:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921111 22:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921111 23:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921112 00:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921112 01:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921112 02:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921112 07:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921112 10:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921114 06:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921114 07:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921114 08:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921118 11:00,0.07
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921118 12:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921118 13:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921118 14:00,0.16
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921118 15:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921118 16:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921118 20:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921118 23:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 07:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 08:00,0.09
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 09:00,0.07
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 10:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 11:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 12:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 13:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 14:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 15:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 16:00,0.14
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 17:00,0.13
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 18:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 19:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 20:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 21:00,0.14
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 22:00,0.13
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921119 23:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 00:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 01:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 02:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 03:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 04:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 05:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 06:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 07:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 09:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 10:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 11:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 12:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 18:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 19:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 20:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 21:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921120 23:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921121 00:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921124 03:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921124 10:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921124 12:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921124 13:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921124 14:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921124 16:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921124 22:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921124 23:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 02:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 03:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 05:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 06:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 07:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 08:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 09:00,0.10
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 10:00,0.10
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 11:00,0.10
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 12:00,0.15
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 13:00,0.17
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 14:00,0.11
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 15:00,0.10
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 16:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 17:00,0.10
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 18:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 19:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921125 20:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921129 21:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921201 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921201 13:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921201 14:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921206 02:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921206 03:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921206 04:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921206 05:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921206 06:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921206 07:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921206 08:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921206 14:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921209 04:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921209 05:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921209 06:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921209 08:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921210 05:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921210 06:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921210 08:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921210 09:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921213 11:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921213 12:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921213 13:00,0.10
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921213 14:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921213 15:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921213 16:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921213 18:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921213 19:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921213 20:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921213 21:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921213 22:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921213 23:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 00:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 01:00,0.07
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 02:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 07:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 08:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 09:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 10:00,0.16
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 11:00,0.07
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 13:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 14:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 15:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 18:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 19:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 20:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 22:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921214 23:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921215 00:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921215 01:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921215 18:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921215 19:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921215 20:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921215 21:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921215 22:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921216 07:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921218 18:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921228 18:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921228 20:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921228 21:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921228 22:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921229 00:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921229 01:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921229 02:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921229 03:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921229 04:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921229 05:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921229 08:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921230 06:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19921230 08:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19930101 01:00,0.00
